TAZ,Pop,Income,Area_SqMi,x-meters,y-meters,EmpDens,PopDens,TotEmp,Military,CVM_IN,CVM_RE,CVM_SV,CVM_TH,CVM_WH,CVM_GO,CVM_LU_Type,SqrtArea,CVM_LU_Low,CVM_LU_Res,CVM_LU_Ret,CVM_LU_Ind,CVM_LU_Emp,Emp_LU_Lo,Emp_LU_Re,Emp_LU_RC,Emp_LU_In,Emp_LU_EN
978,2264,49554.06379,0.3,260285.8,-537977.8,39.73516535,7509.03599,11.98028808,0,3.267351295,0,7.623819686,0,0,1.089117098,2,0.549093267,0,1,0,0,0,0,11.98028808,0,0,0
979,933,60378.57995,0.05,271586.5,-537291.6,1188.231807,19995.27957,55.44409978,0,0,3.267351294,52.17674849,0,0,0,2,0.216011604,0,1,0,0,0,0,55.44409978,0,0,0
980,1176,36992.84897,0.1,271291.7,-537559.6,5421.164141,12202.07853,522.47566,0,8.712936785,0,278.7627232,0,0,235,2,0.310446489,0,1,0,0,0,0,522.47566,0,0,0
981,0,64678,0.07,265208.2,-537496.5,33993.46119,0,2531.193242,0,0,0,1117.066701,0,0,1414.126541,5,0.27287576,0,0,0,0,1,0,0,0,0,2531.193242
982,0,64678,0.16,258880.2,-537915.7,7593.507556,0,1225.977538,0,700.3022942,223.2690051,24.63251239,0,186.2390238,91.53470259,4,0.401809353,0,0,0,1,0,0,0,0,1225.977538,0
983,0,64678,0.11,253318.2,-538018.3,2637.689228,0,286.4377968,0,223.2690051,0,0,0,9.802053883,53.3667378,4,0.329536367,0,0,0,1,0,0,0,0,286.4377968,0
984,1150,44885.9215,0.12,273817.2,-537261.9,823.5087281,9411.638717,100.6238197,0,6.534702589,0,94.0891171,0,0,0,2,0.349555626,0,1,0,0,0,0,100.6238197,0,0,0
985,0,64678,0.19,257787.7,-538036.6,4051.219699,0,767.8275542,0,581.5885304,0,0,0,184.0607896,2.178234196,4,0.435350401,0,0,0,1,0,0,0,0,767.8275542,0
986,0,64678,0.12,258455.6,-538021.2,8158.555557,0,968.2251002,0,296.2398507,22.87145906,6.534702589,0,321.2895439,321.2895439,4,0.344493896,0,0,0,1,0,0,0,0,968.2251002,0
987,1249,59614.24279,0.15,267925,-537471.7,691.8927639,8510.454478,101.5426455,0,0,52.27762071,47.0867906,0,2.178234196,0,2,0.383093552,0,1,0,0,0,0,101.5426455,0,0,0
988,955,58614.88604,0.09,260824.3,-537833.1,361.9778671,10238.80138,33.76263004,0,0,0,13.06940518,0,13.06940518,7.623819686,2,0.305405692,0,1,0,0,0,0,33.76263004,0,0,0
989,557,60162.03704,0.1,268421.6,-537605.7,32.83610514,5597.717818,3.267351295,0,1.089117099,0,1.089117098,0,0,1.089117098,2,0.315443873,0,1,0,0,0,0,3.267351295,0,0,0
990,1079,49226.41509,0.12,272453.5,-537510.5,118.1357102,9002.9474,14.15852228,0,1.089117099,0,10.89117098,0,0,2.178234196,2,0.346193067,0,1,0,0,0,0,14.15852228,0,0,0
991,342,107433.5938,0.16,259181.1,-538454.5,9965.831495,2149.682567,1585.496586,0,730.7975729,89.30760204,66.1782342,0,463.9638838,235.2492932,4,0.39886496,0,0,0,1,0,0,0,0,1585.496586,0
992,0,64678,0.06,265389.2,-537522.5,18334.72859,0,1102.856804,0,29.40616165,9.802053883,793.547548,7.623819687,22.87145906,239.6057616,5,0.245257513,0,0,0,0,1,0,0,0,0,1102.856804
993,3,52500,0.11,267474.3,-537723.1,5500.850207,26.48990915,622.9749801,0,154.6546279,129.6049347,56.6340891,42.47556683,32.67351295,206.9322486,3,0.336527371,0,0,1,0,0,0,0,622.9749801,0,0
994,0,64678,0.18,252853.1,-538324.5,14655.04947,0,2622.034842,0,1836.251427,39.20821553,68.0963241,0,72.97084557,605.5080289,4,0.422985602,0,0,0,1,0,0,0,0,2622.034842,0
995,1435,41729.23341,0.07,264519.6,-537714.7,89.65747258,19688.49713,6.534702588,0,0,0,2.178234196,0,0,4.356468392,2,0.269972586,0,1,0,0,0,0,6.534702588,0,0,0
996,813,64018.25726,0.31,269960.4,-538135.4,89.19968465,2620.308032,27.67588495,0,9.802053885,0,5.893542982,0,0,11.98028808,2,0.557017832,0,1,0,0,0,0,27.67588495,0,0,0
997,0,64678,0.03,263694.2,-537669.6,2663.025792,0,92.57495334,0,0,64.25790879,21.78234196,0,0,6.534702589,3,0.186448573,0,0,1,0,0,0,0,92.57495334,0,0
998,0,64678,0.23,256732.1,-538384.8,863.9323472,0,194.9519606,0,27.22792745,15.24763937,0,0,76.23819687,76.23819687,4,0.47503317,0,0,0,1,0,0,0,0,194.9519606,0
999,2187,63433.73092,0.06,274802.8,-537455.3,176.7830388,35498.89232,10.89117098,0,1.089117099,0,4.356468392,0,0,5.44558549,2,0.248208695,0,1,0,0,0,0,10.89117098,0,0,0
1000,0,64678,0.05,263242.7,-537819.2,6391.935085,0,320.2004268,0,20.69322486,101.2878901,32.67351294,6.534702589,0,159.0110963,3,0.223817879,0,0,1,0,0,0,0,320.2004268,0,0
1001,515,34957.98319,0.1,261196.8,-538042.8,368.8651962,4917.743093,38.62860919,0,5.445585491,0,32.0939066,0,0,1.089117098,2,0.323609078,0,1,0,0,0,0,38.62860919,0,0,0
1002,0,64678,0.48,251843,-539252.7,2351.477205,0,1135.949133,0,0,0,1135.949133,0,0,0,5,0.69503881,0,0,0,0,1,0,0,0,0,1135.949133
1003,1713,42962.72494,0.1,272132.4,-537600.5,2679.389551,18023.21023,254.6601988,0,0,11.98028808,235.0560911,0,0,7.623819686,2,0.30829225,0,1,0,0,0,0,254.6601988,0,0,0
1004,980,64719.94585,0.22,276729.9,-537674,740.8552868,4370.588258,166.1190984,0,25.04969326,0,138.891171,0,0,2.178234196,2,0.473525194,0,1,0,0,0,0,166.1190984,0,0,0
1005,0,64678,0.02,275862.2,-537288,9760.496414,0,220.7847911,0,0,91.48583624,93.69484706,0,0,35.60410777,3,0.150400273,0,0,1,0,0,0,0,220.7847911,0,0
1006,1315,66009.20074,0.07,268965.1,-537649.5,962.5707885,18373.62566,68.89117098,0,0,0,65.62381969,0,0,3.267351294,2,0.26752566,0,1,0,0,0,0,68.89117098,0,0,0
1007,0,64678,0.1,262814.1,-537900,8513.766856,0,829.0903118,0,170.9913844,306.0419046,97.78801775,14.15852228,38.11909843,201.9913844,3,0.312061394,0,0,1,0,0,0,0,829.0903118,0,0
1008,8,52500,0.01,271447.6,-537639.4,7850.031539,1176.767682,53.3667378,0,0,10.89117098,41.38644972,0,0,1.089117098,5,0.082451702,0,0,0,0,1,0,0,0,0,53.3667378
1009,533,51518.51852,0.05,274936.7,-537597.2,8608.035078,9742.96146,470.9125367,0,3.267351295,39.20821553,282.0805015,0,0,146.3564684,5,0.233893478,0,0,0,0,1,0,0,0,0,470.9125367
1010,138,29451.21951,0.05,264158.4,-537810.5,2597.67212,2612.271417,137.2287544,0,0,67.52526008,64.25790879,0,0,5.44558549,3,0.22984253,0,0,1,0,0,0,0,137.2287544,0,0
1011,1346,43429.78723,0.12,274221.3,-537605.3,574.3378256,11046.77575,69.98048396,0,0,0,64.53489847,0,0,5.44558549,2,0.349063759,0,1,0,0,0,0,69.98048396,0,0,0
1012,1,52500,0.16,256075.6,-538266.8,8026.55402,6.402937066,1253.57378,0,470.4985864,59.90144039,155.743745,110.0008269,92.57495334,364.8542279,4,0.395194037,0,0,0,1,0,0,0,0,1253.57378,0
1013,609,63246.48438,0.2,265838.2,-537820.2,4836.567824,3018.366619,975.8489199,0,395.3495066,41.38644973,74.05996267,32.67351294,75.14907976,357.2304082,4,0.449182318,0,0,0,1,0,0,0,0,975.8489199,0
1014,1143,55609.73389,0.41,266542.2,-538161,97.74475875,2772.448,40.29733263,0,26.13881035,0,1.089117098,0,0,13.06940518,2,0.642083353,0,1,0,0,0,0,40.29733263,0,0,0
1015,1478,71042.97694,0.05,271636.8,-537557.4,2238.566466,31835.5827,103.9277738,0,0,3.267351294,100.6604225,0,0,0,2,0.215467025,0,1,0,0,0,0,103.9277738,0,0,0
1016,0,64678,0.23,254109.2,-538389.5,17654.53547,0,4030.967721,0,1298.227581,19.60410777,808.2702277,1.089117098,210.1996,1693.577088,5,0.477833411,0,0,0,0,1,0,0,0,0,4030.967721
1017,1548,36133.98487,0.11,271066.4,-537875.3,223.9837949,14336.70852,24.1845549,0,0,0,11.11514973,0,0,13.06940518,2,0.328594848,0,1,0,0,0,0,24.1845549,0,0,0
1018,0,64678,0.06,261733,-538044.1,2208.030064,0,125.2484663,0,15.24763937,44.65380102,0,0,49.01026941,16.33675647,4,0.238168169,0,0,0,1,0,0,0,0,125.2484663,0
1019,339,31586.95652,0.04,275554.5,-537458.6,1454.642234,8835.015845,55.8146953,0,10.89117098,18.51499067,25.31941655,0,0,1.089117098,2,0.195882746,0,1,0,0,0,0,55.8146953,0,0,0
1020,0,64678,0.09,262253.8,-538074.2,13434.31675,0,1263.046344,0,261.3881035,23.96057615,685.8142817,0,101.2878901,190.5954922,4,0.306620969,0,0,0,1,0,0,0,0,1263.046344,0
1021,1837,40531.83792,0.08,275912.1,-537538.8,128.8707866,24151.63574,9.802053882,0,0,0,2.178234196,0,0,7.623819686,2,0.275791771,0,1,0,0,0,0,9.802053882,0,0,0
1022,2790,43918.91892,0.11,273171,-537738.5,255.2925415,24875.40269,28.63335319,0,0,0,26.45511899,0,0,2.178234196,2,0.334901461,0,1,0,0,0,0,28.63335319,0,0,0
1023,943,73229.66507,0.09,260528.2,-538184.8,493.0442787,10065.64064,46.19087562,0,0,18.51499067,17.87383106,0,1.089117098,8.712936785,2,0.306080129,0,1,0,0,0,0,46.19087562,0,0,0
1024,58,71704.16667,0.04,269077.9,-537951,3225.048251,1465.447093,127.6421369,0,0,1.089117098,113.4836146,0,0,13.06940518,5,0.19894312,0,0,0,0,1,0,0,0,0,127.6421369
1025,0,64678,0.05,263702.1,-538072.9,12243.83573,0,634.9552682,0,0,294.0616165,334.3589491,0,0,6.534702589,3,0.227726105,0,0,1,0,0,0,0,634.9552682,0,0
1026,2219,61287.06116,0.33,267604.3,-538464.5,457.1728357,6701.134632,151.3872766,0,15.24763937,0,20.69322486,115.4464124,0,0,2,0.575445873,0,1,0,0,0,0,151.3872766,0,0,0
1027,284,51953.96341,2.45,281153.9,-538856.8,0.444223545,115.8364762,1.089117098,0,0,0,1.089117098,0,0,0,1,1.565800766,1,0,0,0,0,1.089117098,0,0,0,0
1028,0,64678,0.1,268680.5,-537972.1,13191.06091,0,1307.094401,0,0,997.6312619,280.0569774,0,0,29.40616165,3,0.314784699,0,0,1,0,0,0,0,1307.094401,0,0
1029,0,64678,0.03,261881.2,-538347.8,236.4654216,0,7.623819687,0,0,7.623819687,0,0,0,0,1,0.17955706,1,0,0,0,0,7.623819687,0,0,0,0
1030,2,52500,0.05,263354.1,-538119.5,5384.687977,40.04809736,268.911051,0,37.02998133,13.06940518,136.038765,0,32.67351295,50.09938652,4,0.223472483,0,0,0,1,0,0,0,0,268.911051,0
1031,29,58636.36364,0.07,265053.4,-538089.2,7713.382385,403.0764914,554.9519606,0,23.96057615,0,168.8131502,0,0,362.1782342,5,0.268228712,0,0,0,0,1,0,0,0,0,554.9519606
1032,0,64678,0.17,249796.7,-538876.4,9940.669778,0,1642.388584,0,0,1532.387757,35.94086424,0,0,74.05996267,3,0.406471533,0,0,1,0,0,0,0,1642.388584,0,0
1033,141,54456.94444,0.23,264425,-538255.4,185.9053324,601.6949857,43.56468392,0,39.20821553,0,4.356468392,0,0,0,2,0.484084704,0,1,0,0,0,0,43.56468392,0,0,0
1034,1746,52062.67057,0.1,271713.9,-537906.1,730.5649696,18038.65735,70.71293678,0,0,0,66.35646839,0,0,4.356468392,2,0.31111433,0,1,0,0,0,0,70.71293678,0,0,0
1035,605,23812.20238,0.06,273829.8,-537847,628.8888981,10769.10842,35.33048127,0,1.089117099,0,10.28078801,0,0,23.96057616,2,0.237021538,0,1,0,0,0,0,35.33048127,0,0,0
1036,748,77402.02429,0.26,276215.1,-537962.4,1454.59591,2835.240853,383.7549601,0,1.089117098,0,358.7052668,13.06940518,0,10.89117098,5,0.513636431,0,0,0,0,1,0,0,0,0,383.7549601
1037,5,52500,0.03,275193.4,-537696.6,3296.340337,166.6650472,98.89117098,0,0,0,64.89117098,0,0,34,5,0.173205922,0,0,0,0,1,0,0,0,0,98.89117098
1038,0,64678,0.07,261472.5,-538377.6,9330.446064,0,670.7864766,0,285.3486798,4.356468392,249.2981595,0,127.4267005,4.356468392,4,0.268127245,0,0,0,1,0,0,0,0,670.7864766,0
1039,0,64678,0.19,253564.4,-538851.9,10460.09741,0,1986.549587,0,808.1248868,112.1790611,336.5371833,0,121.981115,607.7273407,4,0.435794596,0,0,0,1,0,0,0,0,1986.549587,0
1040,0,64678,0.13,250395.1,-538779.7,4590.353001,0,601.1926381,0,0,0,69.70349428,0,43.56468392,487.9244599,5,0.361896002,0,0,0,0,1,0,0,0,0,601.1926381
1041,43,37500,0.1,262933.9,-538302,3526.858159,428.1402448,354.2178122,0,9.802053883,11.98028808,97.1861771,0,11.98028808,223.2690051,5,0.316913837,0,0,0,0,1,0,0,0,0,354.2178122
1042,1268,41156.35135,0.09,270874.1,-538094,120.46717,14025.33959,10.89117098,0,0,0,4.356468392,0,0,6.534702588,2,0.300678887,0,1,0,0,0,0,10.89117098,0,0,0
1043,0,64678,0.01,267940.8,-538111.3,4167.17262,0,46.83203522,0,33.76263004,0,3.267351294,0,0,9.802053883,4,0.106010961,0,0,0,1,0,0,0,0,46.83203522,0
1044,0,64678,0.11,254557.1,-538707.7,19111.63295,0,2170.362737,0,336.5371833,33.76263004,38.11909843,0,491.1918113,1270.752014,5,0.336990194,0,0,0,0,1,0,0,0,0,2170.362737
1045,6,64678,0.13,250998.5,-538782.1,350.6338022,45.99188027,45.74291812,0,0,0,45.74291812,0,0,0,5,0.361189439,0,0,0,0,1,0,0,0,0,45.74291812
1046,576,41930.95238,0.17,249268.9,-539237.3,338.405235,3314.295448,58.81232329,0,15.24763937,0,32.67351294,0,1.089117098,9.802053882,2,0.416884388,0,1,0,0,0,0,58.81232329,0,0,0
1047,1109,35168.02444,0.05,260974.5,-538459.4,24434.32058,21789.34903,1243.6196,0,30.49527875,82.77289946,1036.687351,3.267351294,0,90.39671915,5,0.225602364,0,0,0,0,1,0,0,0,0,1243.6196
1048,1840,46257.53333,0.06,272655.9,-537989.6,1894.242984,33335.55586,104.5552414,0,0,15.24763937,86.04025075,0,0,3.267351294,2,0.23493897,0,1,0,0,0,0,104.5552414,0,0,0
1049,0,64678,0.12,249667.2,-539502.4,17686.20073,0,2100.564947,0,229.8037077,70.79261138,687.9800703,50.09938651,164.4566818,897.4324888,5,0.344628176,0,0,0,0,1,0,0,0,0,2100.564947
1050,0,64678,0.05,257178.2,-538595,12673.06348,0,571.7864765,0,0,1.089117098,0,0,0,570.6973594,5,0.212410575,0,0,0,0,1,0,0,0,0,571.7864765
1051,0,64678,0.12,257896.5,-538386.5,1850.105062,0,218.9125367,0,159.0110963,0,0,0,37.02998134,22.87145906,4,0.343983112,0,0,0,1,0,0,0,0,218.9125367,0
1052,0,64678,0.04,258471.7,-538351.8,0,0,0,0,0,0,0,0,0,0,1,0.197024234,1,0,0,0,0,0,0,0,0,0
1053,1961,47354.37956,0.08,275051.4,-537984.4,772.3154082,23569.24686,64.2579088,0,0,13.06940518,38.11909844,0,0,13.06940518,2,0.288446945,0,1,0,0,0,0,64.2579088,0,0,0
1054,2373,39141.41082,0.13,273359.9,-538075.2,1227.434429,18309.70492,159.0796746,0,7.623819687,2.178234196,144.9211523,0,0,4.356468392,2,0.360004721,0,1,0,0,0,0,159.0796746,0,0,0
1055,0,64678,0.05,252879.5,-538665.2,8095.215144,0,374.6562818,0,6.534702589,1.089117098,0,0,10.89117098,356.1412911,5,0.215130661,0,0,0,0,1,0,0,0,0,374.6562818
1056,284,64973.92857,0.09,269364,-538248.9,764.6941541,3115.670771,69.70349428,0,29.40616165,0,5.44558549,0,0,34.85174714,2,0.301914096,0,1,0,0,0,0,69.70349428,0,0,0
1057,0,64678,0.06,256117.8,-538760.5,18643.70765,0,1144.66207,0,522.7762071,145.9416911,34.85174714,0,51.18850361,389.9039212,5,0.247783569,0,0,0,0,1,0,0,0,0,1144.66207
1058,610,64678,0.49,265480,-538772.6,5135.819389,1235.166853,2536.377834,0,0,18.51499067,2517.862843,0,0,0,5,0.702752021,0,0,0,0,1,0,0,0,0,2536.377834
1059,929,30331.43939,0.06,275793.6,-537982.6,115.9490476,16483.79001,6.534702588,0,6.534702588,0,0,0,0,0,2,0.237399238,0,1,0,0,0,0,6.534702588,0,0,0
1060,2,52500,0.02,258721.5,-538557.3,6371.928567,131.1698276,97.15540048,0,0,7.623819687,65.57100463,1.089117098,0,22.87145907,5,0.123480399,0,0,0,0,1,0,0,0,0,97.15540048
1061,16,26785.71429,0.1,262369.8,-538495.5,899.2114901,155.3617022,92.60572998,0,21.78234196,34.85174714,21.8131186,0,0,14.15852228,4,0.320913514,0,0,0,1,0,0,0,0,92.60572998,0
1062,817,36484.375,0.12,271978.8,-538233.1,7860.880173,6826.709629,940.7664088,0,5.445585491,257.0316352,424.5249042,0,0,253.7642839,3,0.34594361,0,0,1,0,0,0,0,940.7664088,0,0
1063,42,47310.41667,0.04,274331.3,-537999.1,10394.75504,1130.688357,386.1185167,0,0,175.3478528,151.9583407,0,18.51499067,40.29733263,3,0.192731715,0,0,1,0,0,0,0,386.1185167,0,0
1064,9,52500,0.02,274764.4,-537952.5,19238.46805,487.8873318,354.8897485,0,0,46.83203522,296.0774252,0,0,11.98028808,5,0.135819299,0,0,0,0,1,0,0,0,0,354.8897485
1065,0,64678,0.03,268524.6,-538215.6,752.5545007,0,25.04969326,0,0,25.04969326,0,0,0,0,5,0.18244511,0,0,0,0,1,0,0,0,0,25.04969326
1066,7,52500,0.13,268351.1,-538601.2,12657.7059,55.30759754,1602.021156,0,1267.732302,18.51499067,50.02929092,35.94086424,47.92115232,181.8825554,4,0.355759596,0,0,0,1,0,0,0,0,1602.021156,0
1067,152,29318.18182,0.02,271914.5,-538134.2,1597.502915,7687.987582,31.58439585,0,2.178234196,25.04969326,4.356468392,0,0,0,2,0.140609757,0,1,0,0,0,0,31.58439585,0,0,0
1068,0,64678,0.12,257492.6,-538717.3,657.9109589,0,77.32731396,0,16.33675647,15.24763937,0,0,0,45.74291812,4,0.342833223,0,0,0,1,0,0,0,0,77.32731396,0
1069,404,74540.55944,0.14,263695.7,-538627,7.685040471,2850.709401,1.089117098,0,0,0,0,0,0,1.089117098,2,0.376455987,0,1,0,0,0,0,1.089117098,0,0,0
1070,0,64678,0.05,256855.8,-538687.9,11439.57564,0,535.8456122,0,492.2809283,25.04969326,0,0,0,18.51499067,4,0.216428716,0,0,0,1,0,0,0,0,535.8456122,0
1071,889,81416.01124,0.61,277506.6,-538269.7,89.3407724,1451.940813,54.70191757,0,22.87145906,0,7.206638826,0,0,24.62381969,2,0.782485726,0,1,0,0,0,0,54.70191757,0,0,0
1072,1951,73750.86806,1.36,279641.9,-538886.4,105.3475742,1429.661763,143.763457,0,6.534702588,0,107.8225927,0,0,29.40616165,2,1.168185964,0,1,0,0,0,0,143.763457,0,0,0
1073,0,64678,0.08,250524.6,-539137.6,24142.68388,0,1889.477974,0,140.4961057,0,605.4089154,0,13.06940518,1130.503548,5,0.279755184,0,0,0,0,1,0,0,0,0,1889.477974
1074,2322,53438.47352,0.13,275242.5,-538266.5,708.3128432,17688.72151,92.98028808,0,1.089117099,0,85.35646839,0,0,6.534702588,2,0.362312139,0,1,0,0,0,0,92.98028808,0,0,0
1075,115,52116.11111,0.08,260121.8,-538632.1,0,1518.116791,0,0,0,0,0,0,0,0,5,0.275230354,0,0,0,0,1,0,0,0,0,0
1076,446,33632.47863,0.11,261849.7,-538676.2,420.6919596,4006.415973,46.83203523,0,0,11.98028808,33.76263005,0,0,1.089117098,2,0.333648679,0,1,0,0,0,0,46.83203523,0,0,0
1077,487,59217.54808,0.05,260436.1,-538665.3,3974.895975,10281.05307,188.2856091,0,0,60.99055749,81.55213351,0,0,45.74291812,2,0.217643489,0,1,0,0,0,0,188.2856091,0,0,0
1078,0,64678,0.03,274605.8,-538143,9942.012726,0,319.7131504,0,1.089117099,138.3178715,134.5632437,4.356468392,0,41.38644973,3,0.17932593,0,0,1,0,0,0,0,319.7131504,0,0
1079,44,72514.0625,0.08,269352.8,-538456.3,2044.480564,530.9869237,169.4149909,0,0,101.2878901,47.43387587,0,0,20.69322486,3,0.287862057,0,0,1,0,0,0,0,169.4149909,0,0
1080,0,64678,0.05,258307.9,-538687.2,2766.718056,0,132.6790839,0,33.76263004,0,9.608851768,0,34.85174714,54.4558549,4,0.218987225,0,0,0,1,0,0,0,0,132.6790839,0
1081,810,63036.01695,0.36,259579.2,-538985.5,104.1642003,2276.612969,37.06075797,0,4.356468394,0,26.16958699,0,2.178234196,4.356468392,2,0.596482775,0,1,0,0,0,0,37.06075797,0,0,0
1082,933,73622.2973,0.09,270571.1,-538393,23.55078245,10087.47363,2.178234197,0,1.089117099,0,0,0,0,1.089117098,2,0.304123245,0,1,0,0,0,0,2.178234197,0,0,0
1083,3,22500,0.07,274317.9,-538311.8,6727.432286,45.30777194,445.4488931,0,14.15852228,221.0907709,167.7240331,0,0,42.47556683,3,0.257320434,0,0,1,0,0,0,0,445.4488931,0,0
1084,1109,60258.73333,0.17,263157.1,-538933.8,180.6985711,6344.737964,31.58439584,0,20.69322486,1.089117098,5.44558549,0,0,4.356468392,2,0.418079553,0,1,0,0,0,0,31.58439584,0,0,0
1085,370,54671.05263,0.02,273628.3,-538264.7,16432.88501,16370.07228,371.419707,0,0,3.267351294,47.95192895,0,0,320.2004268,5,0.150340352,0,0,0,0,1,0,0,0,0,371.419707
1086,0,64678,0.12,264215.5,-538724.5,6338.560417,0,751.6909065,0,0,137.2287544,566.5409998,0,0,47.92115232,5,0.344369223,0,0,0,0,1,0,0,0,0,751.6909065
1087,247,46093.58974,43.92,330975,-544313.7,0.223185078,5.623996262,9.802053882,0,0,6.534702588,2.178234196,0,0,1.089117098,1,6.627137249,1,0,0,0,0,9.802053882,0,0,0,0
1088,0,64678,0.37,254200.7,-539295.2,831.4616876,0,307.8645111,0,14.15852228,0,53.01111021,161.1893305,20.69322486,58.8123233,4,0.608497353,0,0,0,1,0,0,0,0,307.8645111,0
1089,1336,27627.27273,0.04,272876.5,-538316.9,85.51994441,34968.58324,3.267351295,0,3.267351295,0,0,0,0,0,2,0.195462843,0,1,0,0,0,0,3.267351295,0,0,0
1090,2508,60772.97378,0.31,257967.9,-539240.3,122.6213089,8067.720784,38.11909843,0,4.356468394,1.089117098,13.06940518,4.356468392,0,15.24763937,2,0.557555798,0,1,0,0,0,0,38.11909843,0,0,0
1091,0,64678,0.22,269633,-538808,2379.156328,0,512.9741532,0,226.5363564,95.84230463,54.4558549,0,136.1396373,0,4,0.464340166,0,0,0,1,0,0,0,0,512.9741532,0
1092,629,73379.26136,0.1,260656.9,-539118.4,122.0125077,6051.0811,12.68300095,0,0,0,12.68300095,0,0,0,2,0.322410247,0,1,0,0,0,0,12.68300095,0,0,0
1093,0,64678,0.08,260939,-538833.3,2015.294474,0,157,0,0,0,157,0,0,0,5,0.279113324,0,0,0,0,1,0,0,0,0,157
1094,1307,67058.54167,0.15,275566.5,-538636.9,93.41747922,8623.54439,14.15852228,0,3.267351295,0,8.712936785,0,0,2.178234196,2,0.389309402,0,1,0,0,0,0,14.15852228,0,0,0
1095,993,36820.65217,0.05,272642.4,-538431.6,5927.113464,21732.39523,270.8225949,0,0,0,258.8423068,7.623819687,0,4.356468392,2,0.213757237,0,1,0,0,0,0,270.8225949,0,0,0
1096,0,64678,0.21,250989.8,-539324.7,6802.639585,0,1437.634569,0,0,0,1437.634569,0,0,0,5,0.459711664,0,0,0,0,1,0,0,0,0,1437.634569
1097,0,64678,0.09,256274.1,-539005.9,654.5428088,0,58.8123233,0,8.712936785,5.44558549,13.06940518,0,9.802053883,21.78234196,4,0.299754106,0,0,0,1,0,0,0,0,58.8123233,0
1098,16,22500,0.02,273693.4,-538370.8,12961.13203,1051.21049,197.2755356,0,0,46.83203522,143.9087978,0,0,6.534702589,5,0.123371586,0,0,0,0,1,0,0,0,0,197.2755356
1099,0,64678,0.26,252569.6,-539350.1,1101.410627,0,287.5269139,0,1.089117099,26.13881035,2.178234196,52.27762071,13.06940518,192.7737264,4,0.510933784,0,0,0,1,0,0,0,0,287.5269139,0
1100,0,64678,0.1,255691.2,-539048.7,5033.710889,0,491.1918112,0,0,0,0,0,121.981115,369.2106962,4,0.312378708,0,0,0,1,0,0,0,0,491.1918112,0
1101,207,57263.92405,0.25,266629.1,-538590,66.42731626,841.6881583,16.33675647,0,14.15852228,0,0,0,0,2.178234196,2,0.495917649,0,1,0,0,0,0,16.33675647,0,0,0
1102,0,64678,0.04,271671.3,-538484,5158.263223,0,206.5458444,0,16.33675647,11.98028808,92.18854911,0,0,86.04025075,5,0.200104327,0,0,0,0,1,0,0,0,0,206.5458444
1103,988,72130.4755,0.19,262215.2,-539235.4,467.6006775,5192.04286,88.98028808,0,0,0,87.89117098,0,0,1.089117098,2,0.436223781,0,1,0,0,0,0,88.98028808,0,0,0
1104,832,84840.93817,0.37,261601.2,-539586.5,249.157987,2265.91846,91.48583624,0,13.06940518,0,65.34702588,0,0,13.06940518,2,0.605953815,0,1,0,0,0,0,91.48583624,0,0,0
1105,0,64678,0.06,256908.4,-539005.9,3072.635119,0,191.6846093,0,10.89117098,14.15852228,0,0,0,166.634916,5,0.249768765,0,0,0,0,1,0,0,0,0,191.6846093
1106,381,60023.92086,0.14,257461.9,-539901.4,38.3850838,2685.609647,5.44558549,0,0,1.089117098,1.089117098,0,0,3.267351294,2,0.376652664,0,1,0,0,0,0,5.44558549,0,0,0
1107,186,7500,0.04,274143,-538512.4,7050.868085,4470.423179,293.3640533,0,0,86.04025075,202.9673342,0,4.356468392,0,3,0.203977448,0,0,1,0,0,0,0,293.3640533,0,0
1108,134,29062.5,0.04,272363.2,-538496.2,7707.068096,3418.03608,302.1463497,0,23.96057616,95.84230463,129.2937757,0,0,53.04969326,3,0.197999493,0,0,1,0,0,0,0,302.1463497,0,0
1109,3,64678,0.17,250305.8,-539511.2,11295.88673,18.0794884,1874.370526,0,25.04969326,1031.393892,796.1445987,9.802053883,0,11.98028808,3,0.407349848,0,0,1,0,0,0,0,1874.370526,0,0
1110,436,56114.15929,0.05,260162.5,-538986,0,8975.469429,0,0,0,0,0,0,0,0,5,0.220401557,0,0,0,0,1,0,0,0,0,0
1111,0,64678,0.17,254904.3,-539444.3,14149.99706,0,2358.729475,0,1834.073193,25.04969326,67.52526009,10.89117098,96.93142173,324.2587357,4,0.408282619,0,0,0,1,0,0,0,0,2358.729475,0
1112,34,64678,0.06,271199,-538657.3,7611.503657,571.1911511,453.0727128,0,0,277.72486,132.872286,6.534702588,4.356468392,31.58439585,3,0.243976908,0,0,1,0,0,0,0,453.0727128,0,0
1113,6,52500,0.09,269013.1,-538896.4,7028.279497,67.2207285,627.3314485,0,245.0513471,52.27762071,11.98028808,21.78234196,75.14907977,221.0907709,4,0.298761078,0,0,0,1,0,0,0,0,627.3314485,0
1114,1554,85675.88126,0.06,274745.7,-538540.9,90.96784664,25959.38195,5.44558549,0,0,0,2.178234196,0,0,3.267351294,2,0.244668654,0,1,0,0,0,0,5.44558549,0,0,0
1115,2,37500,0.05,269900.9,-538701.2,4674.956856,36.79045824,254.1396373,0,0,42.47556683,119.0891171,0,0,92.57495334,5,0.233156431,0,0,0,0,1,0,0,0,0,254.1396373
